iso3_country_code,date,price,country,price_type,market,commodity,currency,unit
IDN,2015-03-01,13089.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2015-04-01,12458.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2015-05-01,12348.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2015-06-01,12425.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2015-07-01,12509.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2015-08-01,12709.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2015-09-01,12968.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2015-10-01,13067.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2015-11-01,13139.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2015-12-01,13217.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2016-01-01,13319.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2016-02-01,13376.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2016-03-01,13301.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2016-04-01,13105.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2016-05-01,13039.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2016-06-01,13115.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2016-07-01,13181.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2016-08-01,13157.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2016-09-01,13140.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2016-10-01,13153.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2016-11-01,13185.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2016-12-01,13201.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2017-01-01,13222.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2017-02-01,13202.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2017-03-01,13125.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2017-04-01,13074.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2017-05-01,13096.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2017-06-01,13125.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2017-07-01,13090.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2017-08-01,13095.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2017-09-01,13215.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2017-10-01,13346.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2017-11-01,13429.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2017-12-01,13676.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2018-01-01,14531.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2018-02-01,14697.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2018-03-01,14347.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2018-04-01,14056.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2018-05-01,13900.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2018-06-01,13835.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2018-07-01,13838.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2018-08-01,13837.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2018-09-01,13877.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2018-10-01,13910.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2018-11-01,14007.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2018-12-01,14119.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2019-01-01,14274.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2019-02-01,14313.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2019-03-01,14211.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2019-04-01,14021.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2019-05-01,13958.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2019-06-01,13951.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2019-07-01,13957.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2019-08-01,13944.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2019-09-01,13961.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2019-10-01,13978.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2019-11-01,13995.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2019-12-01,14019.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2020-01-01,14139.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2020-02-01,14188.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2020-03-01,14209.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2020-04-01,14235.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2020-05-01,14219.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2020-06-01,14199.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2020-07-01,14164.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2020-08-01,14147.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2020-09-01,14139.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2020-10-01,14133.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2020-11-01,14095.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2020-12-01,14105.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2021-01-01,14112.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2021-02-01,14140.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2021-03-01,14116.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2021-04-01,14051.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2021-05-01,14031.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2021-06-01,14030.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2021-07-01,13995.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2021-08-01,13991.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2021-09-01,13995.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2021-10-01,13981.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2021-11-01,13985.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2021-12-01,14031.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2022-01-01,14163.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2022-02-01,14179.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2022-03-01,14146.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2022-04-01,14096.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2022-05-01,14073.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2022-06-01,14065.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2022-07-01,14072.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2022-08-01,14148.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2022-09-01,14352.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2022-10-01,14514.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2022-11-01,14568.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2022-12-01,14903.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2023-01-01,12371.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2023-02-01,12707.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2023-03-01,12788.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2023-04-01,12856.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2023-05-01,12860.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2023-06-01,12861.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2023-07-01,12872.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2023-08-01,13066.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2023-09-01,13799.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2023-10-01,14019.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2023-11-01,14052.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2023-12-01,14290.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2024-01-01,14397.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2024-02-01,15209.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2024-03-01,15525.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2024-04-01,15089.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2024-05-01,14533.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2024-06-01,14471.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2024-07-01,14632.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2024-08-01,14670.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2024-09-01,14654.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2024-10-01,14599.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2024-11-01,14538.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2024-12-01,14616.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2025-01-01,14670.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2025-02-01,14715.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2025-03-01,14794.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2025-04-01,14754.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2025-05-01,14819.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2025-06-01,15072.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2025-07-01,15281.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2025-08-01,15395.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2025-09-01,15383.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2025-10-01,15157.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2025-11-01,15067.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2008-02-01,,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2008-03-01,,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2008-04-01,,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2008-05-01,,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2008-06-01,,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2008-07-01,,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2008-08-01,,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2008-09-01,,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2008-10-01,,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2008-11-01,,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2008-12-01,,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2009-01-01,,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2009-02-01,,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2009-03-01,,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2009-04-01,,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2009-05-01,,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2009-06-01,,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2009-07-01,,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2009-08-01,,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2009-09-01,,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2009-10-01,,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2009-11-01,,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2009-12-01,,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2010-01-01,,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2010-02-01,,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2010-03-01,,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2010-04-01,,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2010-05-01,,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2010-06-01,,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2010-07-01,,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2010-08-01,,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2010-09-01,,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2010-10-01,,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2010-11-01,,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2010-12-01,,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2011-01-01,,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2011-02-01,,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2011-03-01,,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2011-04-01,,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2011-05-01,,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2011-06-01,,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2011-07-01,,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2011-08-01,,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2011-09-01,,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2011-10-01,,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2011-11-01,,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2011-12-01,,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2012-01-01,,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2012-02-01,,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2012-03-01,,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2012-04-01,,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2012-05-01,,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2012-06-01,,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2012-07-01,,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2012-08-01,,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2012-09-01,,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2012-10-01,,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2012-11-01,,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2012-12-01,,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2013-01-01,,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2013-02-01,,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2013-03-01,,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2013-04-01,,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2013-05-01,,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2013-06-01,,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2013-07-01,,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2013-08-01,,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2013-09-01,,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2013-10-01,,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2013-11-01,,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2013-12-01,,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2014-01-01,,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2014-02-01,,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2014-03-01,,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2014-04-01,,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2014-05-01,,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2014-06-01,,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2014-07-01,,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2014-08-01,,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2014-09-01,,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2014-10-01,,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2014-11-01,,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2014-12-01,,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2015-01-01,,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2015-02-01,,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2015-03-01,,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2015-04-01,,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2015-05-01,,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2015-06-01,,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2015-07-01,,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2015-08-01,,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2015-09-01,,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2015-10-01,,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2015-11-01,,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2015-12-01,,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2016-01-01,,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2016-02-01,,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2016-03-01,,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2016-04-01,,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2016-05-01,,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2016-06-01,,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2016-07-01,,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2016-08-01,,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2016-09-01,,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2016-10-01,,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2016-11-01,,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2016-12-01,,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2017-01-01,,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2017-02-01,,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2017-03-01,,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2017-04-01,,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2017-05-01,,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2017-06-01,,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2017-07-01,,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2017-08-01,,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2017-09-01,,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2017-10-01,,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2017-11-01,,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2017-12-01,,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2018-01-01,,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2018-02-01,,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2018-03-01,,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2018-04-01,,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2018-05-01,,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2018-06-01,,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2018-07-01,,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2018-08-01,,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2018-09-01,,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2018-10-01,,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2018-11-01,,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2018-12-01,,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2019-01-01,,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2019-02-01,,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2019-03-01,,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2019-04-01,,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2019-05-01,,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2019-06-01,,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2019-07-01,,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2019-08-01,,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2019-09-01,,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2019-10-01,,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2019-11-01,,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2019-12-01,,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2020-01-01,,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2020-02-01,,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2020-03-01,,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2020-04-01,,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2020-05-01,,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2020-06-01,,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2020-07-01,,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2020-08-01,,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2020-09-01,,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2020-10-01,,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2020-11-01,13163.0,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2020-12-01,13135.0,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2021-01-01,13107.0,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2021-02-01,13098.0,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2021-03-01,13115.0,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2021-04-01,13135.0,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2021-05-01,13084.0,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2021-06-01,13067.0,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2021-07-01,13051.0,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2021-08-01,13043.0,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2021-09-01,13000.0,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2021-10-01,13007.0,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2021-11-01,13040.0,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2021-12-01,13071.0,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2022-01-01,13253.0,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2022-02-01,13443.0,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2022-03-01,13758.0,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2022-04-01,14090.0,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2022-05-01,14201.0,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2022-06-01,14175.0,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2022-07-01,14130.0,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2022-08-01,14105.0,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2022-09-01,14081.0,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2022-10-01,14013.0,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2022-11-01,14009.0,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2022-12-01,14058.0,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2023-01-01,14252.0,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2023-02-01,14286.0,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2023-03-01,14289.0,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2023-04-01,14293.0,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2023-05-01,14317.0,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2023-06-01,14383.0,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2023-07-01,14590.0,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2023-08-01,14763.0,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2023-09-01,14969.0,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2023-10-01,15206.0,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2023-11-01,15937.0,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2023-12-01,17081.0,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2024-01-01,17140.0,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2024-02-01,17222.0,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2024-03-01,17399.0,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2024-04-01,17675.0,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2024-05-01,18154.0,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2024-06-01,18016.0,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
